,school,season,conf_abbr,wins,losses,win_loss_pct,wins_conf,losses_conf,win_loss_pct_conf,srs,sos,pts_per_g,opp_pts_per_g,rank_pre,rank_min,rank_final,round_max,seed,coaches
12970,oregon-state,1964-65,AAWU,16,10,.615,7,7,.500,5.30,5.34,59.8,58.7,,,,,,Paul Valenti
12971,oregon-state,1963-64,Ind,25,4,.862,,,,15.77,2.81,73.0,58.6,10,6,6,Lost First Round,,Slats Gill
12972,oregon-state,1962-63,Ind,22,9,.710,,,,9.17,4.01,65.4,60.8,7,7,,Lost National Semifinal,,Slats Gill
12973,oregon-state,1961-62,Ind,24,5,.828,,,,7.66,0.00,69.3,61.6,,6,,Lost Regional Final,,Slats Gill
12974,oregon-state,1960-61,Ind,14,12,.538,,,,5.89,2.57,60.8,57.9,,,,,,Slats Gill
12975,oregon-state,1959-60,Ind,15,11,.577,,,,3.91,4.70,56.2,56.1,,,,,,Paul Valenti
12976,oregon-state,1958-59,PCC,13,13,.500,7,9,.438,0.64,3.97,59.0,61.3,,,,,,Slats Gill
12977,oregon-state,1957-58,PCC,20,6,.769,12,4,.750,12.46,3.49,64.7,55.7,,15,,,,Slats Gill
12978,oregon-state,1956-57,PCC,11,15,.423,6,10,.375,1.67,1.52,60.0,60.0,,,,,,Slats Gill
12979,oregon-state,1955-56,PCC,8,18,.308,5,11,.313,-2.96,1.58,58.7,63.3,,,,,,Slats Gill
12980,oregon-state,1954-55,PCC,22,8,.733,15,1,.938,8.35,3.28,61.0,55.3,,10,10,Lost Regional Final (Final Four),,Slats Gill
12981,oregon-state,1953-54,PCC,19,10,.655,11,5,.688,9.27,2.71,61.4,54.7,,4,,,,Slats Gill
12982,oregon-state,1952-53,PCC,11,18,.379,6,10,.375,1.16,5.12,59.6,63.0,,,,,,Slats Gill
12983,oregon-state,1951-52,PCC,9,19,.321,3,13,.188,0.78,5.96,51.1,57.1,,,,,,Slats Gill
12984,oregon-state,1950-51,PCC,14,18,.438,6,10,.375,3.52,7.40,41.8,45.9,,,,,,Slats Gill
12985,oregon-state,1949-50,PCC,13,14,.481,8,8,.500,0.77,1.41,48.2,48.3,,,,,,Slats Gill
12986,oregon-state,1948-49,PCC,24,12,.667,12,4,.750,,,50.1,47.3,,,,Lost Regional Final (Final Four),,Slats Gill
12987,oregon-state,1947-48,PCC,21,13,.618,10,6,.625,,,53.3,48.9,,,,,,Slats Gill
12988,oregon-state,1946-47,PCC,28,5,.848,13,3,.813,,,,,,,,Lost Regional Semifinal,,Slats Gill
12989,oregon-state,1945-46,PCC,13,11,.542,10,6,.625,,,,,,,,,,Slats Gill
12990,oregon-state,1944-45,PCC,20,8,.714,10,6,.625,,,,,,,,,,Slats Gill
12991,oregon-state,1943-44,PCC,8,16,.333,5,11,.313,,,,,,,,,,Slats Gill
12992,oregon-state,1942-43,PCC,19,9,.679,8,8,.500,,,,,,,,,,Slats Gill
12993,oregon-state,1941-42,PCC,18,9,.667,11,5,.688,,,,,,,,,,Slats Gill
12994,oregon-state,1940-41,PCC,19,9,.679,9,7,.563,,,,,,,,,,Slats Gill
12995,oregon-state,1939-40,PCC,27,11,.711,12,4,.750,,,,,,,,,,Slats Gill
12996,pacific,2019-20,WCC,23,10,.697,11,5,.688,3.81,0.19,69.7,64.5,,,,,,Damon Stoudamire
12997,pacific,2018-19,WCC,14,18,.438,4,12,.250,-2.46,1.97,66.8,70.0,,,,,,Damon Stoudamire
12998,pacific,2017-18,WCC,14,18,.438,9,9,.500,-0.55,1.80,71.3,72.4,,,,,,Damon Stoudamire
12999,pacific,2016-17,WCC,11,22,.333,4,14,.222,-4.57,2.09,66.8,71.8,,,,,,Damon Stoudamire
13000,pacific,2015-16,WCC,8,20,.286,6,12,.333,-3.57,2.35,69.6,71.8,,,,,,Ron Verlin
13001,pacific,2014-15,WCC,12,19,.387,4,14,.222,-3.19,3.31,64.4,68.2,,,,,,Ron Verlin
13002,pacific,2013-14,WCC,18,16,.529,6,12,.333,1.74,3.25,73.1,74.2,,,,,,Ron Verlin
13003,pacific,2012-13,Big West,22,13,.629,13,5,.722,1.96,1.05,67.0,63.9,,,,Lost Second Round,15,Bob Thomason
13004,pacific,2011-12,Big West,11,19,.367,6,10,.375,-8.04,-2.61,62.9,67.4,,,,,,Bob Thomason
13005,pacific,2010-11,Big West,16,15,.516,8,8,.500,0.75,-0.88,65.7,62.7,,,,,,Bob Thomason
13006,pacific,2009-10,Big West,23,12,.657,12,4,.750,2.90,-1.19,65.6,60.9,,,,,,Bob Thomason
13007,pacific,2008-09,Big West,21,13,.618,10,6,.625,2.22,-1.59,66.3,62.4,,,,,,Bob Thomason
13008,pacific,2007-08,Big West,21,10,.677,11,5,.688,0.09,-4.22,72.2,66.4,,,,,,Bob Thomason
13009,pacific,2006-07,Big West,12,19,.387,5,9,.357,-5.19,-0.87,68.6,71.7,,,,,,Bob Thomason
13010,pacific,2005-06,Big West,24,8,.750,12,2,.857,6.93,-1.57,74.3,64.0,,,,Lost First Round,13,Bob Thomason
13011,pacific,2004-05,Big West,27,4,.871,18,0,1.000,8.95,1.16,72.8,64.9,,17,22,Lost Second Round,8,Bob Thomason
13012,pacific,2003-04,Big West,25,8,.758,17,1,.944,5.76,0.95,68.8,63.5,,,,Lost Second Round,12,Bob Thomason
13013,pacific,2002-03,Big West,12,16,.429,7,11,.389,-1.02,-0.95,65.9,66.0,,,,,,Bob Thomason
13014,pacific,2001-02,Big West,20,10,.667,11,7,.611,2.91,-1.30,70.1,64.9,,,,,,Bob Thomason
13015,pacific,2000-01,Big West,18,12,.600,8,8,.500,0.63,-1.07,68.8,63.9,,,,,,Bob Thomason
13016,pacific,1999-00,Big West,11,18,.379,6,10,.375,-3.35,-0.60,62.4,64.9,,,,,,Bob Thomason
13017,pacific,1998-99,Big West,14,13,.519,9,7,.563,-3.42,-3.42,68.5,65.3,,,,,,Bob Thomason
13018,pacific,1997-98,Big West,23,10,.697,14,2,.875,8.51,-0.56,73.1,63.2,,,,,,Bob Thomason
13019,pacific,1996-97,Big West,24,6,.800,12,4,.750,8.68,-2.43,72.9,60.0,,,,Lost First Round,13,Bob Thomason
13020,pacific,1995-96,Big West,15,12,.556,11,7,.611,3.99,-0.55,72.8,67.9,,,,,,Bob Thomason
13021,pacific,1994-95,Big West,14*,13*,.519,9,9,.500,3.27,2.31,73.0,72.0,,,,,,Bob Thomason
13022,pacific,1993-94,Big West,17,14,.548,10,8,.556,1.91,-0.47,79.3,75.0,,,,,,Bob Thomason
13023,pacific,1992-93,Big West,16,11,.593,12,6,.667,4.77,1.69,67.1,63.7,,,,,,Bob Thomason
13024,pacific,1991-92,Big West,14,16,.467,8,10,.444,3.80,3.52,71.8,70.9,,,,,,Bob Thomason
13025,pacific,1990-91,Big West,14,15,.483,9,9,.500,0.68,0.54,73.4,73.3,,,,,,Bob Thomason
13026,pacific,1989-90,Big West,15,14,.517,7,11,.389,1.95,4.66,68.3,69.8,,,,,,Bob Thomason
13027,pacific,1988-89,Big West,7,21,.250,3,15,.167,-4.61,1.93,73.4,77.9,,,,,,Bob Thomason
13028,pacific,1987-88,PCAA,5,24,.172,0,18,.000,-6.53,5.73,73.3,83.7,,,,,,Denis Willens
13029,pacific,1986-87,PCAA,10,17,.370,6,12,.333,-2.14,4.58,63.3,68.7,,,,,,Tom O'Neill
13030,pacific,1985-86,PCAA,17,14,.548,9,9,.500,0.98,1.30,66.1,65.8,,,,,,Tom O'Neill
13031,pacific,1984-85,PCAA,9,19,.321,5,13,.278,-9.71,-0.60,63.0,71.0,,,,,,Tom O'Neill
13032,pacific,1983-84,PCAA,3,27,.100,1,17,.056,-9.49,3.08,61.3,73.9,,,,,,Tom O'Neill
13033,pacific,1982-83,PCAA,7,21,.250,4,12,.250,-5.38,5.63,65.0,75.4,,,,,,Tom O'Neill
13034,pacific,1981-82,PCAA,7,20,.259,3,11,.214,-4.84,3.31,66.4,73.4,,,,,,Dick Fichtner
13035,pacific,1980-81,PCAA,14,13,.519,4,10,.286,-2.12,-0.94,74.9,73.7,,,,,,Dick Fichtner
13036,pacific,1979-80,PCAA,15,16,.484,7,7,.500,2.43,1.54,71.8,68.7,,,,,,Dick Fichtner
13037,pacific,1978-79,PCAA,18,12,.600,11,3,.786,0.40,0.32,72.1,69.5,,,,Lost Second Round,6,Stan Morrison
13038,pacific,1977-78,PCAA,17,10,.630,9,5,.643,2.83,-1.29,74.8,70.0,,,,,,Stan Morrison
13039,pacific,1976-77,PCAA,11,14,.440,5,7,.417,-2.18,1.56,70.6,73.1,,,,,,Stan Morrison
13040,pacific,1975-76,PCAA,14,14,.500,4,6,.400,-4.25,-0.95,66.2,67.6,,,,,,Stan Morrison
13041,pacific,1974-75,PCAA,12,14,.462,3,7,.300,-1.84,-0.58,72.7,74.0,,,,,,Stan Morrison
13042,pacific,1973-74,PCAA,14,12,.538,4,8,.333,-1.01,0.35,68.9,69.3,,,,,,Stan Morrison
13043,pacific,1972-73,PCAA,14,12,.538,6,6,.500,-1.38,1.67,75.0,73.5,,,,,,Stan Morrison
13044,pacific,1971-72,PCAA,17,9,.654,8,4,.667,9.40,0.32,84.8,73.5,,,,,,Dick Edwards
13045,pacific,1970-71,WCAC,22,6,.786,12,2,.857,8.66,-3.98,84.9,71.1,,,,Lost Regional Semifinal,,Dick Edwards
13046,pacific,1969-70,WCAC,21,6,.778,11,3,.786,8.95,-3.84,86.0,72.9,,,,,,Dick Edwards
13047,pacific,1968-69,WCAC,17,9,.654,9,5,.643,2.60,-2.31,80.2,73.4,,,,,,Dick Edwards
13048,pacific,1967-68,WCAC,17,9,.654,6,8,.429,1.86,-2.93,81.6,73.4,,,,,,Dick Edwards
13049,pacific,1966-67,WCAC,24,4,.857,14,0,1.000,7.84,-5.04,81.3,68.1,,,,Lost Regional Final,,Dick Edwards
13050,pacific,1965-66,WCAC,22,6,.786,13,1,.929,2.62,-4.75,81.0,72.5,,,,Lost Regional Semifinal,,Dick Edwards
13051,pacific,1964-65,WCAC,13,12,.520,8,6,.571,-5.08,-4.68,77.2,76.8,,,,,,Dick Edwards
13052,pacific,1963-64,WCAC,15,11,.577,7,5,.583,-4.69,-5.06,71.8,64.8,,,,,,Dick Edwards
13053,pacific,1962-63,WCAC,4,22,.154,0,12,.000,-15.15,-1.33,61.8,70.6,,,,,,Van Sweet
13054,pacific,1961-62,WCAC,10,16,.385,5,7,.417,-7.24,-1.51,63.2,66.0,,,,,,Van Sweet
13055,pacific,1960-61,WCAC,5,21,.192,0,12,.000,-18.15,-3.26,55.3,64.3,,,,,,Van Sweet
13056,pacific,1959-60,WCAC,9,17,.346,2,10,.167,-8.84,-0.63,60.1,63.6,,,,,,Van Sweet
13057,pacific,1958-59,WCAC,11,15,.423,6,6,.500,-8.29,-2.90,,,,,,,,Van Sweet
13058,pacific,1957-58,WCAC,9,15,.375,5,7,.417,-7.40,-2.29,,,,,,,,Van Sweet
13059,pacific,1956-57,WCAC,9,17,.346,3,11,.214,-14.26,-2.09,,,,,,,,Van Sweet
13060,pacific,1955-56,CBA,15,11,.577,9,5,.643,-8.75,-4.90,,,,,,,,Van Sweet
13061,pacific,1954-55,CBA,11,15,.423,4,8,.333,-0.75,8.44,,,,,,,,Van Sweet
13062,pacific,1953-54,CBA,9,17,.346,3,9,.250,-13.10,0.00,,,,,,,,Van Sweet
13063,pacific,1943-44,Ind,13,6,.684,,,,,,,,,,,,,Chris Kjeldsen
13064,penn-state,2019-20,Big Ten,21,10,.677,11,9,.550,16.12,9.25,75.1,68.2,,9,,,,Patrick Chambers
13065,penn-state,2018-19,Big Ten,14,18,.438,7,13,.350,12.55,11.51,69.7,68.6,,,,,,Patrick Chambers
13066,penn-state,2017-18,Big Ten,26,13,.667,9,9,.500,15.85,7.79,74.7,66.7,,,,,,Patrick Chambers
13067,penn-state,2016-17,Big Ten,15,18,.455,6,12,.333,7.90,8.90,71.7,72.7,,,,,,Patrick Chambers
13068,penn-state,2015-16,Big Ten,16,16,.500,7,11,.389,3.17,6.95,65.8,69.6,,,,,,Patrick Chambers
13069,penn-state,2014-15,Big Ten,18,16,.529,4,14,.222,7.77,7.10,66.9,66.2,,,,,,Patrick Chambers
13070,penn-state,2013-14,Big Ten,16,18,.471,6,12,.333,7.68,7.06,70.9,70.2,,,,,,Patrick Chambers
13071,penn-state,2012-13,Big Ten,10,21,.323,2,16,.111,2.85,9.46,61.6,68.2,,,,,,Patrick Chambers
13072,penn-state,2011-12,Big Ten,12,20,.375,4,14,.222,3.72,7.75,61.8,65.8,,,,,,Patrick Chambers
13073,penn-state,2010-11,Big Ten,19,15,.559,9,9,.500,11.98,11.45,63.1,62.5,,,,Lost Second Round,10,Ed DeChellis
13074,penn-state,2009-10,Big Ten,11,20,.355,3,15,.167,6.58,6.32,64.9,64.7,,,,,,Ed DeChellis
13075,penn-state,2008-09,Big Ten,27,11,.711,10,8,.556,9.49,5.71,67.0,62.6,,,,,,Ed DeChellis
13076,penn-state,2007-08,Big Ten,15,16,.484,7,11,.389,4.57,6.12,65.1,66.7,,,,,,Ed DeChellis
13077,penn-state,2006-07,Big Ten,11,19,.367,2,14,.125,3.25,5.79,65.4,67.9,,,,,,Ed DeChellis
13078,penn-state,2005-06,Big Ten,15,15,.500,6,10,.375,4.42,4.98,67.4,67.9,,,,,,Ed DeChellis
13079,penn-state,2004-05,Big Ten,7,23,.233,1,15,.063,-1.86,7.31,63.4,70.7,,,,,,Ed DeChellis
13080,penn-state,2003-04,Big Ten,9,19,.321,3,13,.188,-2.97,5.67,58.3,66.9,,,,,,Ed DeChellis
13081,penn-state,2002-03,Big Ten,7,21,.250,2,14,.125,-2.08,7.71,63.1,72.9,,,,,,Jerry Dunn
13082,penn-state,2001-02,Big Ten,7,21,.250,3,13,.188,-1.89,7.11,63.5,72.5,,,,,,Jerry Dunn
13083,penn-state,2000-01,Big Ten,21,12,.636,7,9,.438,12.42,10.54,76.8,74.9,,,,Lost Regional Semifinal,7,Jerry Dunn
13084,penn-state,1999-00,Big Ten,19,16,.543,5,11,.313,10.08,8.82,73.5,72.2,,,,,,Jerry Dunn
13085,penn-state,1998-99,Big Ten,13,14,.481,5,11,.313,11.17,8.61,69.3,66.7,,,,,,Jerry Dunn
13086,penn-state,1997-98,Big Ten,19,13,.594,8,8,.500,10.48,6.41,72.9,68.9,,,,,,Jerry Dunn
13087,penn-state,1996-97,Big Ten,10,17,.370,3,15,.167,3.75,9.16,60.5,65.9,,,,,,Jerry Dunn
13088,penn-state,1995-96,Big Ten,21,7,.750,12,6,.667,17.08,6.33,74.8,64.1,,9,18,Lost First Round,5,Jerry Dunn
13089,penn-state,1994-95,Big Ten,21,11,.656,9,9,.500,11.85,5.01,71.3,64.5,,,,,,Bruce Parkhill
13090,penn-state,1993-94,Big Ten,13,14,.481,6,12,.333,7.08,8.00,70.9,71.1,,,,,,Bruce Parkhill
13091,penn-state,1992-93,Big Ten,7,20,.259,2,16,.111,0.90,9.23,62.2,70.9,,,,,,Bruce Parkhill
13092,penn-state,1991-92,Ind,21,8,.724,,,,6.60,-1.67,73.4,65.1,,,,,,Bruce Parkhill
13093,penn-state,1990-91,A-10,21,11,.656,10,8,.556,8.93,3.68,74.3,69.0,,,,Lost Second Round,13,Bruce Parkhill
13094,penn-state,1989-90,A-10,25,9,.735,13,5,.722,5.94,1.91,68.9,63.9,,,,,,Bruce Parkhill
13095,penn-state,1988-89,A-10,20,12,.625,12,6,.667,4.60,-1.27,77.1,71.0,,,,,,Bruce Parkhill
13096,penn-state,1987-88,A-10,13,14,.481,9,9,.500,0.73,1.05,67.6,65.0,,,,,,Bruce Parkhill
13097,penn-state,1986-87,A-10,15,12,.556,9,9,.500,3.01,-0.31,71.9,67.6,,,,,,Bruce Parkhill
13098,penn-state,1985-86,A-10,12,17,.414,5,13,.278,-6.17,-1.51,61.3,64.1,,,,,,Bruce Parkhill
13099,penn-state,1984-85,A-10,8,19,.296,4,14,.222,-7.52,0.73,64.7,71.6,,,,,,Bruce Parkhill
13100,penn-state,1983-84,A-10,5,22,.185,3,15,.167,-7.56,-0.45,68.4,74.1,,,,,,Bruce Parkhill
13101,penn-state,1982-83,A-10,17,11,.607,9,5,.643,1.99,1.31,75.9,74.7,,,,,,Dick Harter
13102,penn-state,1981-82,Ind,15,12,.556,,,,0.39,3.31,61.4,62.9,,,,,,Dick Harter
13103,penn-state,1980-81,Ind,17,10,.630,,,,1.51,-2.71,67.6,59.7,,,,,,Dick Harter
13104,penn-state,1979-80,Ind,18,10,.643,,,,1.92,1.34,62.6,57.1,,,,,,Dick Harter
13105,penn-state,1978-79,EAA,12,18,.400,4,6,.400,-2.67,1.33,58.2,61.6,,,,,,Dick Harter
13106,penn-state,1977-78,EAA,8,19,.296,4,6,.400,-5.91,3.25,70.1,76.5,,,,,,John Bach
13107,penn-state,1976-77,ECBL,11,15,.423,5,5,.500,-3.70,1.76,70.0,73.9,,,,,,John Bach
13108,penn-state,1975-76,Ind,10,15,.400,,,,-2.81,-1.60,72.5,71.1,,,,,,John Bach
13109,penn-state,1974-75,Ind,11,12,.478,,,,-3.11,-0.43,69.7,71.7,,,,,,John Bach
13110,penn-state,1973-74,Ind,14,12,.538,,,,1.38,-0.50,64.5,62.7,,,,,,John Bach
13111,penn-state,1972-73,Ind,15,8,.652,,,,0.31,-2.95,64.5,61.2,,,,,,John Bach
13112,penn-state,1971-72,Ind,17,8,.680,,,,4.70,-0.58,73.3,68.1,,,,,,John Bach
13113,penn-state,1970-71,Ind,10,12,.455,,,,-0.14,-1.05,70.9,70.0,,,,,,John Bach
13114,penn-state,1969-70,Ind,13,11,.542,,,,-7.74,-5.65,66.8,67.8,,,,,,John Bach
13115,penn-state,1968-69,Ind,13,9,.591,,,,-3.56,-3.51,63.1,62.2,,,,,,John Bach
13116,penn-state,1967-68,Ind,10,10,.500,,,,-7.57,-6.93,72.3,71.7,,,,,,John Egli
13117,penn-state,1966-67,Ind,10,14,.417,,,,-3.35,-2.05,72.3,73.2,,,,,,John Egli
13118,penn-state,1965-66,Ind,18,6,.750,,,,1.96,-2.40,73.5,68.3,,,,,,John Egli
13119,penn-state,1964-65,Ind,20,4,.833,,,,6.15,-2.24,72.9,63.5,,,,Lost First Round,,John Egli
13120,penn-state,1963-64,Ind,16,7,.696,,,,4.03,-5.16,78.0,68.1,,,,,,John Egli
13121,penn-state,1962-63,Ind,15,5,.750,,,,-2.07,-8.34,72.4,65.9,,,,,,John Egli
13122,penn-state,1961-62,Ind,12,11,.522,,,,-4.91,-3.05,63.3,64.8,,,,,,John Egli
13123,penn-state,1960-61,Ind,11,13,.458,,,,-3.28,-3.89,65.4,65.1,,,,,,John Egli
13124,penn-state,1959-60,Ind,11,11,.500,,,,-3.86,-5.21,70.7,68.8,,,,,,John Egli
13125,penn-state,1958-59,Ind,11,9,.550,,,,-0.53,-4.42,71.6,66.4,,,,,,John Egli
13126,penn-state,1957-58,Ind,8,11,.421,,,,-6.09,-2.50,63.4,64.6,,,,,,John Egli
13127,penn-state,1956-57,Ind,15,10,.600,,,,-1.84,-3.75,66.5,61.8,,,,,,John Egli
13128,penn-state,1955-56,Ind,12,14,.462,,,,-10.34,-7.29,71.3,73.0,,,,,,John Egli
13129,penn-state,1954-55,Ind,18,10,.643,,,,4.72,-2.71,78.7,70.3,,19,,Lost Regional Semifinal,,John Egli
13130,penn-state,1953-54,Ind,18,6,.750,,,,5.46,0.86,69.3,62.7,,9,9,Lost National Semifinal,,Elmer Gross
13131,penn-state,1952-53,Ind,15,9,.625,,,,0.51,-1.08,67.2,60.6,,,,,,Elmer Gross
13132,penn-state,1951-52,Ind,20,6,.769,,,,6.93,0.48,61.3,50.0,,13,,Lost Regional Semifinal,,Elmer Gross
13133,penn-state,1950-51,Ind,14,9,.609,,,,2.46,-1.89,59.9,53.7,,,,,,Elmer Gross
13134,penn-state,1949-50,Ind,13,10,.565,,,,-0.57,-2.18,57.1,54.0,,,,,,Elmer Gross
13135,penn-state,1948-49,Ind,7,10,.412,,,,,,48.4,48.8,,,,,,John Lawther
13136,penn-state,1947-48,Ind,9,10,.474,,,,,,44.8,44.9,,,,,,John Lawther
13137,penn-state,1946-47,Ind,10,8,.556,,,,,,,,,,,,,John Lawther
13138,penn-state,1945-46,Ind,7,9,.438,,,,,,,,,,,,,John Lawther
13139,penn-state,1944-45,Ind,10,7,.588,,,,,,,,,,,,,John Lawther
13140,penn-state,1943-44,Ind,8,7,.533,,,,,,,,,,,,,John Lawther
13141,penn-state,1942-43,Ind,15,4,.789,,,,,,,,,,,,,John Lawther
13142,penn-state,1941-42,Ind,18,3,.857,,,,,,,,,,,Lost Regional Semifinal,,John Lawther
